STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
CA,Kern,35.2261,-118.05,0.3,9.0,Miscellaneous,2454289.5,1358,2454289.5,1530
CA,Imperial,32.9122,-114.4914,0.1,4.0,Campfire,2456794.5,1351,2456794.5,1545
MN,Isanti,45.5595667,-93.21789237,0.25,2.0,Equipment Use,2456518.5,1312,2456518.5,1328
FL,Volusia,28.8542,-81.0576,2.0,5.0,Debris Burning,2455644.5,1615,2455644.5,1918
CA,El Dorado,38.917186,-120.864114,0.3,2.0,Equipment Use,2453949.5,1324,2453949.5,1400
NM,Eddy,32.5134,-104.381203,0.3,9.0,Miscellaneous,2457261.5,2008,2457262.5,1200
TN,107,35.34111111,-84.41138889,297.0,9.0,Miscellaneous,2454246.5,1130,2454249.5,1800
NY,LIVINGSTON,42.55003842,-78.02562818,0.1,1.0,Lightning,2455762.5,1710,2455762.5,1822
KY,Floyd,37.47183,-82.84625,400.0,5.0,Debris Burning,2454912.5,1430,2454912.5,1430
FL,Taylor,30.1464,-83.6577,8.8,7.0,Arson,2455929.5,1133,2455929.5,1322
GA,Spalding,33.32053315,-84.15422024,10.3,5.0,Debris Burning,2456031.5,1110,2456031.5,1447
FL,Brevard,28.5363,-80.9132,0.1,1.0,Lightning,2456818.5,1430,2456818.5,1711
GA,Treutlen            ,32.3718908,-82.59953465,0.07,9.0,Miscellaneous,2455576.5,0153,2455576.5,0230
KY,Metcalfe,36.9239,-85.5697,3.5,4.0,Campfire,2457113.5,1440,2457113.5,1600
NY,KINGS,40.62379788,-73.96403323,0.1,9.0,Miscellaneous,2454529.5,2027,2454529.5,2027
ID,049,46.03861111,-114.89305556,0.1,1.0,Lightning,2456545.5,0711,2456545.5,1415
SC,Dorchester County,33.26125,-80.630447,3.0,5.0,Debris Burning,2455590.5,1335,2455590.5,1458
MN,Lake of the Woods,48.65669572,-94.80297245,0.3,9.0,Miscellaneous,2456428.5,1919,2456428.5,1940
GA,Wilkinson,32.72059155,-83.07917859,0.1,5.0,Debris Burning,2455931.5,1400,2455931.5,1415
MT,Jefferson,46.5213,-111.9458,0.1,4.0,Campfire,2453178.5,0827,2453178.5,0934
MI,MIDLAND,43.65047,-84.46896,0.2,4.0,Campfire,2456028.5,1822,2456028.5,1854
GA,White               ,34.5594365,-83.76498838,0.5,5.0,Debris Burning,2455614.5,1400,2455614.5,1442
NV,Lincoln,38.0061,-114.9586,0.1,1.0,Lightning,2453921.5,1935,2453921.5,2115
CA,Tulare,35.91611111,-118.45333333,0.1,2.0,Equipment Use,2456708.5,1548,2456708.5,1839
AZ,11,33.4675,-109.41694444,0.5,1.0,Lightning,2453202.5,1445,2453203.5,1245
AL,Lowndes,32.246903,-86.715963,0.5,2.0,Equipment Use,2453077.5,1620,2453077.5,1733
NY,ORANGE,41.294,-74.141,0.1,1.0,Lightning,2456000.5,1905,2456000.5,1943
NY,ORANGE,41.50484658,-74.03044832,0.1,9.0,Miscellaneous,2454730.5,1254,2454730.5,1254
PA,BUTLER,40.98185,-79.72354,1.0,5.0,Debris Burning,2457130.5,1310,2457130.5,1330
NY,ONTARIO,42.915,-77.217,0.1,5.0,Debris Burning,2455993.5,1108,2455993.5,1258
CA,019,37.24222222,-119.20416667,0.1,1.0,Lightning,2457273.5,1000,2457273.5,1100
NY,Montgomery,43.015,-74.6769,0.1,7.0,Arson,2457150.5,1414,2457150.5,1443
WI,Oneida,45.68462,-89.43021,0.01,4.0,Campfire,2455023.5,1900,2455023.5,1900
GA,Richmond            ,33.43908739,-82.09303009,0.02,7.0,Arson,2455719.5,1817,2455719.5,1845
UT,Juab,39.76128,-112.37661,0.1,1.0,Lightning,2456149.5,1430,2456149.5,1602
AL,Franklin,34.533065,-87.644689,9.0,7.0,Arson,2454155.5,1705,2454155.5,1903
OR,39,43.63027778,-122.22194444,0.1,6.0,Railroad,2453981.5,0330,2453981.5,0730
OK,McCurtain,34.40649999,-94.95933336,1.0,5.0,Debris Burning,2454853.5,1935,2454853.5,1935
WI,125,46.02861111,-89.10277778,0.1,5.0,Debris Burning,2456003.5,1215,2456003.5,1245
AL,Baldwin,31.048258,-87.674642,18.0,5.0,Debris Burning,2454847.5,1735,2454847.5,2009
CA,61,39.24277778,-120.01138889,0.1,4.0,Campfire,2454345.5,1100,2454345.5,1200
AL,Mobile,30.862436,-88.120721,10.0,9.0,Miscellaneous,2455577.5,0701,2455577.5,1015
NC,Washington,35.83165,-76.42146667,0.1,5.0,Debris Burning,2456633.5,1209,2456633.5,1235
SC,Orangeburg County,33.385155,-80.964249,2.0,5.0,Debris Burning,2456213.5,1519,2456213.5,1546
NY,ULSTER,41.87810107,-74.21218237,0.81,9.0,Miscellaneous,2453114.5,1319,2453114.5,1319
WY,Johnson,44.2197,-106.0894,50.0,1.0,Lightning,2455804.5,1700,2455804.5,1700
MT,047,47.93666667,-113.92638889,0.1,5.0,Debris Burning,2457208.5,1200,2457208.5,1211
AL,Lauderdale,34.980727,-87.468066,5.0,7.0,Arson,2454162.5,1454,2454162.5,1808
NM,San Miguel,35.678333,-105.69,0.1,1.0,Lightning,2456110.5,1633,2456110.5,1800
FL,Leon,30.5661,-84.2842,3.0,2.0,Equipment Use,2455612.5,1505,2455612.5,1709
MI,LUCE                                              ,46.47429,-85.27635,0.3,11.0,Powerline,2455819.5,1345,2455820.5,1400
SC,Williamsburg County,33.691147,-79.469627,2.0,5.0,Debris Burning,2455641.5,1850,2455641.5,1952
KY,Greenup,38.70643,-82.96655,50.0,5.0,Debris Burning,2454433.5,1430,2454433.5,1430
KY,51,37.06055556,-83.79472222,60.0,7.0,Arson,2454164.5,1250,2454208.5,1500
OR,19,43.21555556,-122.29166667,0.1,1.0,Lightning,2455089.5,1038,2455089.5,1730
NM,43,35.74805556,-106.83916667,1.0,1.0,Lightning,2453611.5,1420,2453614.5,1600
NY,RENSSELAER,42.52965928,-73.42639245,1.35,9.0,Miscellaneous,2453855.5,1547,2453855.5,1547
NY,WASHINGTON,43.071967,-73.32150613,0.1,7.0,Arson,2453817.5,1443,2453817.5,1443
KS,Sumner,37.01,-97.26,8.0,9.0,Miscellaneous,2457251.5,1407,2457251.5,1513
NC,Forsyth,36.19458333,-80.15675,0.1,9.0,Miscellaneous,2455453.5,1615,2455453.5,1634
SC,Hampton County,32.70187,-81.131599,1.0,2.0,Equipment Use,2455863.5,1633,2455863.5,1710
GA,Rabun               ,34.79649191,-83.53018291,2.73,9.0,Miscellaneous,2455655.5,1725,2455655.5,1943
NV,5,39.01972222,-119.8625,0.1,1.0,Lightning,2453579.5,1430,2453579.5,1530
OR,035,42.5747222,-121.297778,0.1,1.0,Lightning,2455403.5,0800,2455403.5,1730
NM,39,36.09611111,-106.73083333,0.1,1.0,Lightning,2453943.5,1015,2453945.5,1530
GA,Jefferson           ,33.19422626,-82.39903338,0.01,3.0,Smoking,2455707.5,1223,2455707.5,1234
OR,Jefferson,44.49666667,-121.66583333,0.1,9.0,Miscellaneous,2456828.5,2054,2456828.5,2100
FL,Dixie,29.6016,-82.9923,0.3,9.0,Miscellaneous,2455639.5,1710,2455639.5,1751
SC,011,33.33944444,-81.57,10.9,2.0,Equipment Use,2456645.5,1606,2456645.5,1621
CA,SHASTA,40.876983,-121.908633,1.0,13.0,Missing/Undefined,2456675.5,1207,2456675.5,1310
TX,Bastrop,30.07516667,-97.14916667,4582.0,2.0,Equipment Use,2457308.5,1246,2457319.5,1730
NY,NIAGARA,43.11656997,-79.021198,0.1,9.0,Miscellaneous,2454298.5,1653,2454298.5,1653
OR,Crook,44.2453,-120.883,0.1,1.0,Lightning,2456867.5,1741,2456867.5,2200
SC,Aiken County,33.745255,-81.685539,2.0,5.0,Debris Burning,2456705.5,1308,2456705.5,1443
GA,Tattnall            ,31.99293974,-82.11587099,17.27,5.0,Debris Burning,2455612.5,1402,2455612.5,1515
MT,53,48.82944444,-115.74805556,0.2,1.0,Lightning,2454653.5,1420,2454653.5,2000
AL,Baldwin,30.655045,-87.707909,1.0,5.0,Debris Burning,2454182.5,1515,2454182.5,1627
GA,Crawford            ,32.67358707,-84.00340994,0.61,5.0,Debris Burning,2455615.5,1650,2455615.5,1715
KS,Leavenworth,39.21,-94.87,0.5,5.0,Debris Burning,2457337.5,1442,2457337.5,1510
NC,Moore,35.30588333,-79.24696667,0.1,13.0,Missing/Undefined,2455890.5,1141,2455890.5,1143
OR,Douglas,43.35889,-123.435,0.1,2.0,Equipment Use,2456839.5,1546,2456839.5,1605
OK,Pushmataha,34.237,-95.35833333,2.0,1.0,Lightning,2455853.5,1730,2455853.5,1730
GA,Burke               ,33.13791667,-81.8175,56.15,7.0,Arson,2456738.5,1646,2456738.5,1916
WI,Bayfield,46.38284,-91.52853,0.22,11.0,Powerline,2454971.5,1515,2454971.5,1515
WA,77,46.615,-121.28,0.5,1.0,Lightning,2453146.5,1630,2453146.5,2016
MT,Fergus,46.8594,-109.5125,0.1,4.0,Campfire,2455295.5,0007,2455295.5,1200
NY,WESTCHESTER,41.03201929,-73.77077479,0.5,9.0,Miscellaneous,2453168.5,1702,2453168.5,1702
NY,ORANGE,41.51500425,-74.41300016,0.98,9.0,Miscellaneous,2454575.5,0832,2454575.5,0832
NY,CATTARAUGUS,42.15206963,-78.94608243,1.5,5.0,Debris Burning,2453853.5,1444,2453853.5,1444
CA,Riverside,33.552166,-115.934766,0.1,13.0,Missing/Undefined,2456841.5,0121,2456841.5,0200
CA,65,33.74777778,-116.83305556,0.1,4.0,Campfire,2454960.5,0930,2454960.5,0950
MS,111,31.0566667,-89.0383333,0.1,7.0,Arson,2455215.5,1630,2455217.5,1600
NY,ESSEX,43.97135127,-73.44305478,0.15,9.0,Miscellaneous,2454974.5,1606,2454974.5,1606
NC,Robeson,34.55171666,-79.09093333,1.0,5.0,Debris Burning,2455456.5,1850,2455457.5,1735
WY,Carbon,41.83683,-107.32544,1.0,8.0,Children,2456081.5,2124,2456081.5,2138
UT,17,37.85166667,-111.77694444,0.1,1.0,Lightning,2453894.5,1600,2453894.5,1630
AL,Chilton,32.741335,-86.837732,0.3,5.0,Debris Burning,2454273.5,1720,2454273.5,1843
NV,White Pine,38.8067,-114.7233,0.1,1.0,Lightning,2453573.5,1507,2453573.5,1600
OR,037,42.28333333,-120.75583333,0.1,1.0,Lightning,2456526.5,1144,2456526.5,1428
CA,63,39.89972222,-120.75111111,0.1,9.0,Miscellaneous,2453958.5,1500,2453958.5,1600
ID,Ada,43.25987,-116.08122,52.0,7.0,Arson,2456091.5,1359,2456091.5,1500
NY,ORANGE,41.35999403,-74.34174695,1.94,9.0,Miscellaneous,2454577.5,1612,2454577.5,1612
OR,005,45.35083333,-121.80361111,0.1,4.0,Campfire,2457218.5,1328,2457218.5,1722
NC,Lee,35.43833333,-79.085,0.3,13.0,Missing/Undefined,2455907.5,1952,2455907.5,2130
NY,RENSSELAER,42.5928,-73.3676,0.1,9.0,Miscellaneous,2456786.5,1114,2456931.5,1122
CO,Montrose,38.66175,-107.76328,0.1,1.0,Lightning,2456105.5,0041,2456105.5,1930
OK,11,35.89267,-95.09802,4.0,5.0,Debris Burning,2457057.5,1451,2457057.5,1555
ID,Jerome,42.7039,-114.3975,0.5,5.0,Debris Burning,2454584.5,1248,2454584.5,1324
AL,St. Clair,33.685075,-86.351135,2.0,6.0,Railroad,2454159.5,1418,2454159.5,1655
AL,Cherokee,34.429578,-85.555829,8.0,7.0,Arson,2453477.5,2005,2453478.5,1600
WA,63,47.32,-117.538,0.25,9.0,Miscellaneous,2456473.5,1400,2456487.5,1659
NY,QUEENS,40.71293799,-73.78263803,0.1,9.0,Miscellaneous,2453094.5,0116,2453094.5,0116
FL,Columbia,30.2337,-82.5583,0.1,9.0,Miscellaneous,2455536.5,1230,2455536.5,1230
NY,SARATOGA,43.07589976,-74.05449714,1.15,7.0,Arson,2453476.5,0001,2453476.5,0001
WI,Columbia,43.55552,-89.500092,0.1,6.0,Railroad,2456033.5,1624,2456033.5,1645
NM,Chaves,33.269356,-104.352406,65.0,9.0,Miscellaneous,2456628.5,1319,2456629.5,1700
WY,Platte,42.4125,-104.8225,13882.0,9.0,Miscellaneous,2453899.5,1900,2453908.5,1211
NY,NIAGARA,43.18337076,-78.67412726,0.1,9.0,Miscellaneous,2454253.5,1842,2454253.5,1842
NC,Greene,35.53345028,-77.68351083,0.5,13.0,Missing/Undefined,2455911.5,1632,2455911.5,1650
NC,Robeson,34.63753333,-79.42325,5.0,7.0,Arson,2455293.5,1500,2455293.5,1655
NY,ULSTER,41.84626216,-74.06460232,0.1,1.0,Lightning,2454648.5,1910,2454648.5,1910
WA,63,47.7099,-117.3393,0.01,8.0,Children,2456524.5,1400,2456535.5,1358
NY,FULTON,43.06076269,-74.4782387,0.5,7.0,Arson,2455015.5,1851,2455015.5,1851
MS,35,30.96222222,-89.31305556,5.0,7.0,Arson,2454162.5,1920,2454165.5,1007
ID,Custer,44.3431,-113.8294,0.1,1.0,Lightning,2453942.5,1621,2453943.5,1900
OK,Adair,35.93527778,-94.64472222,7.0,7.0,Arson,2456016.5,1405,2456016.5,1548
FL,Taylor,29.9968,-83.3717,0.7,1.0,Lightning,2455391.5,1545,2455391.5,1545
NY,MADISON,43.103,-75.886,0.88,9.0,Miscellaneous,2456031.5,1658,2456031.5,1759
ID,37,44.3275,-114.68416667,0.1,1.0,Lightning,2453592.5,1041,2453593.5,0937
OK,McCurtain,34.42027778,-94.93472222,1.0,5.0,Debris Burning,2456283.5,1515,2456283.5,1710
CA,065,33.5594444,-116.733889,0.1,1.0,Lightning,2455468.5,1504,2455468.5,1800
AZ,007,34.3525,-111.26833333,0.1,4.0,Campfire,2457208.5,1645,2457208.5,1657
CO,69,40.80777778,-105.52694444,0.2,1.0,Lightning,2454741.5,1815,2454741.5,1840
NC,Harnett,35.23506667,-78.95186667,1.5,13.0,Missing/Undefined,2455583.5,1650,2455583.5,1815
KY,Breckinridge,37.65543,-86.3115,1.0,9.0,Miscellaneous,2455521.5,1101,2455521.5,1101
NY,SCHOHARIE,42.52446871,-74.45949193,0.5,7.0,Arson,2453790.5,1759,2453790.5,1759
TX,Trinity,31.10305556,-95.0325,1.22,11.0,Powerline,2456765.5,1615,2456766.5,2100
AZ,Mohave,35.4617,-113.55,0.1,6.0,Railroad,2456825.5,1818,2456825.5,1830
NJ,Atlantic,39.4259,-74.6999,0.25,9.0,Miscellaneous,2456468.5,1716,2456474.5,1200
MT,081,46.53416667,-113.84944444,0.25,9.0,Miscellaneous,2457323.5,1123,2457323.5,1200
CA,RIVERSIDE,33.976117,-116.544917,0.1,13.0,Missing/Undefined,2456473.5,1436,2456473.5,1444
TX,Gregg,32.38333333,-94.60033333,3.0,11.0,Powerline,2455797.5,1526,2455797.5,1822
NY,NEW YORK,40.80215033,-73.93912051,0.1,9.0,Miscellaneous,2455639.5,2156,2455639.5,2207
NC,Haywood,35.57598333,-82.95066666,1.0,5.0,Debris Burning,2456750.5,1707,2456750.5,1815
OR,023,44.5613889,-118.645556,0.75,1.0,Lightning,2455402.5,2004,2455404.5,0756
NM,Eddy,32.6949,-104.3957,0.5,2.0,Equipment Use,2456850.5,1917,2456850.5,2028
AZ,5,35.34638889,-112.01777778,0.1,1.0,Lightning,2453201.5,1600,2453204.5,1500
NY,Monroe,43.2097,-77.6935,0.1,3.0,Smoking,2457216.5,1451,2457216.5,1457
FL,Bay,30.3804,-85.6595,2.0,9.0,Miscellaneous,2456433.5,1345,2456433.5,1530
NM,Chaves,33.1903,-104.5528,9.0,1.0,Lightning,2453586.5,1352,2453586.5,1430
WV,Pendleton,38.58262741,-79.55375829,2.0,11.0,Powerline,2456781.5,1201,2456781.5,1236
WA,013,46.2294,-117.8975,10.0,1.0,Lightning,2456880.5,2204,2456886.5,1110
UT,037,37.6711111,-109.686944,0.1,1.0,Lightning,2455398.5,1800,2455399.5,1155
OK,Cherokee,35.76733335,-94.9487833,0.1,7.0,Arson,2455535.5,2000,2455535.5,2000
AZ,Coconino,36.6575,-112.33305556,0.1,1.0,Lightning,2456865.5,1546,2456866.5,1020
NY,NASSAU,40.66559113,-73.72500652,0.1,2.0,Equipment Use,2453856.5,1506,2453856.5,1506
NV,Eureka,39.6864,-116.11,0.1,1.0,Lightning,2453927.5,1719,2453927.5,1800
AZ,Mohave,36.848,-113.351197,4.1,5.0,Debris Burning,2456806.5,1305,2456806.5,1345
NY,LIVINGSTON,42.91006797,-77.73294075,0.1,9.0,Miscellaneous,2453866.5,1248,2453866.5,1248
CO,67,37.34194444,-108.19,0.3,4.0,Campfire,2454249.5,1300,2454249.5,1511
NY,OSWEGO,43.32214601,-75.90656194,0.1,9.0,Miscellaneous,2454329.5,1345,2454329.5,1345
OR,035,43.28388889,-121.53194444,0.1,1.0,Lightning,2457211.5,1322,2457211.5,1949
OR,Lane,43.92889,-124.08361,0.01,2.0,Equipment Use,2457299.5,1310,2457299.5,1310
FL,Charlotte,26.9966,-82.0648,1.5,1.0,Lightning,2455727.5,1635,2455727.5,1955
NY,YATES,42.6555907,-77.15958134,0.75,5.0,Debris Burning,2453111.5,1658,2453111.5,1658
AZ,005,35.4625,-111.55111111,0.1,1.0,Lightning,2456129.5,1800,2456132.5,1200
FL,Flagler,29.5108,-81.4402,11.7,1.0,Lightning,2456893.5,1450,2456893.5,1618
TN,Grundy,35.5066667,-85.5933333,25.0,7.0,Arson,2453449.5,1430,2453449.5,2020
MN,Kittson,48.58496725,-96.58715274,5.0,7.0,Arson,2456041.5,0820,2456041.5,0855
AL,Baldwin,30.553254,-87.590017,2.0,5.0,Debris Burning,2453396.5,1625,2453396.5,1800
NY,QUEENS,40.65970593,-73.84778518,0.1,1.0,Lightning,2454918.5,1309,2454918.5,1309
UT,UTAH,40.066239,-111.729394,0.1,9.0,Miscellaneous,2455285.5,1345,2455288.5,1345
AR,HOT SPRING,34.32263,-93.01739,0.5,9.0,Miscellaneous,2456013.5,0827,2456013.5,1030
TX,Rusk,32.10031667,-94.76733333,2.0,2.0,Equipment Use,2457310.5,1104,2457310.5,1158
MT,Carter,45.1169,-104.9939,1.0,1.0,Lightning,2453620.5,1315,2453621.5,1400
NY,HAMILTON,43.78764593,-74.27206413,1.9,2.0,Equipment Use,2454229.5,1300,2454229.5,1300
AL,Cherokee,31.2025214,-87.310955,3.0,9.0,Miscellaneous,2455743.5,1210,2455743.5,1341
NY,QUEENS,40.66662897,-73.84162353,0.1,9.0,Miscellaneous,2454612.5,1650,2454612.5,1650
AZ,5,34.72333333,-111.71277778,0.1,1.0,Lightning,2453970.5,1600,2453970.5,1730
CA,RIVERSIDE,33.773033,-116.251567,5.0,9.0,Miscellaneous,2457195.5,1558,2457195.5,1655
CO,037,39.5025,-106.676111,0.1,4.0,Campfire,2455353.5,1525,2455353.5,1530
AL,Lauderdale,34.880318,-87.682544,0.5,7.0,Arson,2453164.5,1031,2453164.5,1109
NY,NIAGARA,43.16988969,-78.70967974,0.1,9.0,Miscellaneous,2453819.5,1801,2453819.5,1801
WA,SPOKANE,47.98694,-117.41751,0.25,8.0,Children,2455808.5,2105,2455808.5,2312
KY,Powell,37.88143,-83.97231,1.0,5.0,Debris Burning,2454777.5,0200,2454777.5,0200
GA,Greene              ,33.63528056,-83.05586389,28.98,5.0,Debris Burning,2456716.5,1232,2456716.5,1435
SC,Lexington County,33.775875,-81.24662,5.0,1.0,Lightning,2456395.5,1432,2456395.5,1513
WV,Greenbrier,37.95015789,-80.78874706,0.1,7.0,Arson,2453117.5,1201,2453117.5,1201
NY,WAYNE,43.22236748,-77.22001002,0.8,9.0,Miscellaneous,2454581.5,1429,2454581.5,1429
OK,Muskogee,35.67916667,-95.52916667,6.0,5.0,Debris Burning,2456114.5,1453,2456114.5,1650
AZ,Maricopa,33.4162,-113.0505,500.0,2.0,Equipment Use,2453511.5,1526,2453513.5,0000
NC,Cleveland,35.390566,-81.672933,0.2,7.0,Arson,2457159.5,1545,2457159.5,1622
OR,17,43.94833333,-121.81694444,0.1,1.0,Lightning,2455045.5,1530,2455047.5,1345
WY,Johnson,44.1294,-106.5486,15.0,1.0,Lightning,2455805.5,1700,2455805.5,1700
CA,Siskiyou,41.588908,-122.301975,8.2,1.0,Lightning,2454292.5,1442,2454294.5,1600
NY,JEFFERSON,43.948,-76.0234,0.1,9.0,Miscellaneous,2455993.5,1306,2455993.5,1339
NY,SUFFOLK,40.97806326,-72.17123676,1.6,8.0,Children,2454190.5,1158,2454190.5,1158
NY,MONROE,43.10749669,-77.55754923,0.1,2.0,Equipment Use,2455803.5,1428,2455803.5,1450
MO,Dent,37.62051667,-91.66768333,12.0,9.0,Miscellaneous,2456738.5,1850,2456738.5,2040
SC,Oconee County,34.585197,-82.910583,0.2,11.0,Powerline,2457068.5,1300,2457068.5,1302
MT,81,45.92694444,-113.73555556,0.25,1.0,Lightning,2453222.5,1540,2453223.5,1955
SC,Colleton County,32.81345,-80.756218,0.3,5.0,Debris Burning,2456588.5,1917,2456588.5,2034
NY,ONONDAGA,43.1843,-76.3604,2.25,9.0,Miscellaneous,2457342.5,1603,2457342.5,1628
WA,Stevens C,48.0192,-117.8191,0.01,3.0,Smoking,2454674.5,1311,2454714.5,1115
NY,MONROE,43.26503507,-77.676228,0.1,9.0,Miscellaneous,2454317.5,1908,2454317.5,1908
AZ,005,35.11611111,-111.57611111,0.1,1.0,Lightning,2456542.5,1357,2456548.5,1130
CA,Los Angeles,34.55666667,-118.67305556,0.1,2.0,Equipment Use,2456783.5,1202,2456783.5,1245
NY,ORANGE,41.56778482,-74.14298981,0.1,9.0,Miscellaneous,2454246.5,0027,2454246.5,0027
FL,Flagler,29.3653,-81.1647,0.1,1.0,Lightning,2456062.5,1700,2456062.5,1856
FL,Okeechobee,27.2121,-80.8983,1.0,7.0,Arson,2455573.5,1400,2455573.5,1606
AZ,17,34.32916667,-110.12833333,0.1,1.0,Lightning,2453941.5,1018,2453941.5,1426
NV,Elko,40.4333,-116.3,0.5,5.0,Debris Burning,2453908.5,1459,2453908.5,1800
OK,39,34.78137,-95.17402,300.0,7.0,Arson,2456295.5,1200,2456295.5,1600
OK,11,35.99943,-94.94635,3.0,5.0,Debris Burning,2457040.5,1401,2457040.5,1525
OR,Grant,44.64472,-119.50972,0.5,1.0,Lightning,2456881.5,1528,2456882.5,1602
NY,MONROE,43.2186,-77.7282,0.25,9.0,Miscellaneous,2456796.5,1808,2456863.5,1822
CA,19,37.06861111,-119.33833333,0.1,3.0,Smoking,2454316.5,0800,2454316.5,1630
WI,113,45.88472222,-90.77833333,0.1,2.0,Equipment Use,2453835.5,1400,2453835.5,1500
MS,HINDS,32.20901116,-90.34249761,50.0,5.0,Debris Burning,2456355.5,1932,2456355.5,2245
NC,Gaston,35.34926083,-81.15486889,1.0,13.0,Missing/Undefined,2455582.5,1512,2455582.5,1540
GA,Wilkes,33.65733333,-82.83588889,0.1,1.0,Lightning,2456124.5,1602,2456124.5,1635
NC,Caldwell,35.87021667,-81.53866667,0.1,13.0,Missing/Undefined,2455806.5,1338,2455806.5,1357
CA,Shasta,40.839047,-121.900775,1.0,7.0,Arson,2453782.5,1754,2453782.5,1830
NC,Harnett,35.369183,-78.83775,1.0,9.0,Miscellaneous,2457134.5,1404,2457134.5,1517
CA,017,38.78416667,-120.14361111,0.1,1.0,Lightning,2456510.5,0700,2456510.5,1015
MT,081,46.1519444,-114.4,10.0,1.0,Lightning,2455435.5,1503,2455469.5,1800
AR,033,35.6247222,-94.0741667,39.0,7.0,Arson,2455255.5,1715,2455256.5,1400
NC,Lee,35.40878333,-79.21013333,0.1,7.0,Arson,2456360.5,2300,2456360.5,2320
AR,IZARD,36.24166,-91.97817,6.0,2.0,Equipment Use,2456889.5,1600,2456889.5,1815
MS,JEFFERSON,31.72894621,-90.7446661,2.0,5.0,Debris Burning,2456738.5,2049,2456739.5,0001
NY,WESTCHESTER,41.03661502,-73.76509569,0.1,3.0,Smoking,2455774.5,0003,2455774.5,0013
KS,Franklin,38.55,-95.16,0.01,1.0,Lightning,2457257.5,1340,2457257.5,1743
FL,Santa Rosa,30.714,-86.9206,2.0,2.0,Equipment Use,2457269.5,1423,2457269.5,1553
NY,JEFFERSON,43.97638484,-75.87749237,2.25,9.0,Miscellaneous,2453846.5,2027,2453846.5,2027
KY,Perry,37.20579,-83.22305,3.0,4.0,Campfire,2454269.5,1530,2454269.5,1530
FL,Polk,27.8933,-81.7088,1.0,4.0,Campfire,2455675.5,1125,2455677.5,1000
MN,061,47.3325,-93.94277778,2.5,7.0,Arson,2457125.5,1205,2457125.5,1946
TN,Sumner,36.6133333,-86.4266667,7.0,5.0,Debris Burning,2453676.5,1515,2453676.5,1600
NM,6,35.06944444,-108.045,0.25,1.0,Lightning,2454233.5,1308,2454233.5,1637
MS,HARRISON,30.46719779,-89.07577466,10.0,5.0,Debris Burning,2457144.5,1356,2457144.5,2356
TN,OBION,36.408583,-88.995167,1.5,7.0,Arson,2455612.5,1800,2455614.5,2310
NY,BRONX,40.81709763,-73.83866477,0.1,9.0,Miscellaneous,2453702.5,2152,2453703.5,2152
NC,Sampson,35.22066667,-78.30216667,1.5,5.0,Debris Burning,2456257.5,1410,2456257.5,1630
NY,DELAWARE,42.342,-75.056,0.1,9.0,Miscellaneous,2456002.5,1935,2456002.5,2005
ID,17,48.33361111,-116.17277778,0.1,9.0,Miscellaneous,2454316.5,1258,2454317.5,0839
NM,Chaves,33.377778,-104.594167,1.0,2.0,Equipment Use,2457073.5,1244,2457073.5,1400
WV,Raleigh,37.86889643,-81.19012332,0.3,2.0,Equipment Use,2453681.5,1454,2453681.5,1454
GA,Webster             ,32.06338562,-84.60355692,0.1,5.0,Debris Burning,2455874.5,1100,2455874.5,1115
CA,Kern,35.657672,-118.431942,0.1,2.0,Equipment Use,2453995.5,1400,2453995.5,1400
AL,Colbert,34.705481,-87.520304,1.0,7.0,Arson,2453679.5,1355,2453679.5,1420
OK,Sequoyah,35.54965,-94.57779999,7.0,7.0,Arson,2454913.5,1600,2454913.5,1600
CO,13,40.11361111,-105.38944444,0.01,9.0,Miscellaneous,2453753.5,0330,2453753.5,1415
WA,Klickitat County,45.9322,-120.6339,0.1,5.0,Debris Burning,2456112.5,1134,2456112.5,1435
KS,Sedgwick,37.63,-97.18,1.0,9.0,Miscellaneous,2457368.5,1804,2457368.5,1851
ND,Renville,48.66,-101.71,1.0,13.0,Missing/Undefined,2456428.5,0000,2456428.5,1700
FL,Bay,30.3248,-85.7619,1.0,5.0,Debris Burning,2455590.5,1450,2455591.5,1423
NY,TIOGA,42.20499139,-76.11365497,0.1,1.0,Lightning,2454668.5,1324,2454668.5,1324
NY,GREENE,42.346,-73.851,1.42,9.0,Miscellaneous,2456016.5,1655,2456016.5,1756
TN,GRUNDY,35.33635,-85.777017,0.1,7.0,Arson,2456563.5,2100,2456563.5,2225
WI,Marinette,45.24366,-88.03451,0.1,5.0,Debris Burning,2455017.5,1445,2455017.5,1445
OR,Lane,44.082036,-123.04199,0.1,13.0,Missing/Undefined,2457130.5,1630,2457130.5,1645
AL,Baldwin,31.048219,-87.691615,0.3,7.0,Arson,2454140.5,1335,2454140.5,1437
NM,Eddy,32.4783,-104.1172,0.5,2.0,Equipment Use,2454542.5,1123,2454542.5,1300
CO,Montrose,38.4866,-107.947,0.1,5.0,Debris Burning,2456379.5,1411,2456379.5,1411
TN,RHEA,35.771317,-84.88265,5.0,7.0,Arson,2454878.5,0942,2454878.5,1615
MO,Greene,37.359527,-93.197703,0.25,2.0,Equipment Use,2457140.5,1130,2457140.5,1400
OK,Pushmataha,34.19349999,-95.42400001,1.0,7.0,Arson,2455782.5,0045,2455783.5,0045
